text,label
I agree with Marco Rubio that Ted Cruz is a liar!,1
There's no mystery when it comes to what's happening with the Supreme Court. President Trump and Republicans have been trying to throw out Obamacare for years — and now they see an opening to get it done.We can't let them get away with it.,0
"Donald Trump promised to be ""the greatest jobs president God ever created.""But in reality, he's on track to become the first president in modern history to leave office with fewer jobs than when he entered.American workers can't take four more years of his failed leadership.",0
"""@toddinwichita @realDonaldTrump Hillary is doing a HORRIBLE job at #BenghaziHearings reading from the script. #pathetic . She is no leader""",1
Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before,1
"Ten years ago today at Fort Hood. Two years ago in Sutherland Springs. In total, 39 lives taken because of our gun violence epidemic. We must honor the memory of those we lost with concrete action on gun safety reform.",0
This crisis requires a decisive economic response. We need to do whatever it takes to deliver relief for our families and ensure the stability of our economy.,0
We need to put a black woman on the Supreme Court.,0
Big poll comes out today on Face The Nation at 10:30 on @CBSNews.,1
"""@VetApologist This is big criticism of the Republican field. Speak truth and stop being so PC. This is why @realDonaldTrump resonates!""",1
"We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5.",0
"VP Biden on Romney: “Governor, you can't run from the truth. You can't run from your record. You can't run from your policies.”",0
"""@DeanAllen12: @club4growth  Club4Growth will do anything for a handout just like every other POLITICIAN running... Pay to Say organization""",1
"""@JuliaTock: @realDonaldTrump Sure you are laughing listening to these 5 try and explain how business and the economy works. Scary!",1
The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,1
My interview on @ThisWeekABC with @GStephanopoulos had a 40%+ ratings increase over same Sunday last year. 20% over last week.,1
"""@KaceyIlliot1669: @realDonaldTrump We actually really do love you!"" Great!",1
Will be on Meet the Press with @ChuckTodd tomorrow morning. Enjoy!,1
I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016,1
"""@ept_rudyru @AnnCoulter Im Hispanic &amp; @realDonaldTrump has my vote! And a lot of other Hispanics here in the Borderland! """,1
"Joy Behar, who was fired from her last show for lack of ratings, is even worse on @TheView. We love Barbara!",1
".@JebBush is slashing campaign salaries, people making millions. If he cant manage his campaign, how can he manage our countries finances?",1
It’s not hyperbole to say Donald Trump is a threat to our planet. We have to get him out of the White House and treat the climate emergency like the existential threat that it is. Our future depends on it.,0
I will be going to Mississippi tomorrow night - hear the crowds are going to be massive! Look forward to it.,1
America was built on a simple idea: All men — and women — are created equal. It’s time we ensured all people are treated equally as well.,0
This morning Chris Wallace has the best political show on television - but thats only because Im on it (kidding)! Have fun.,1
Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,1
"It’s time to remember who we are. We are Americans: We treat each other with dignity, we leave nobody behind, and we give hate no safe harbor.",0
President Obama and Vice President Biden are proud to accept today’s endorsement of the National Association of Police Organizations.,0
"20 years have passed since the murder of young Matthew Shepard. We've come a long way, thanks to organizations like @MattShepardFDN, but our work isn’t done. We cannot stop fighting until every LGBTQ young person is affirmed, supported, and safe. #MSF20",0
"Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie, run.",1
"Amazing that while I lead by big numbers in the new Q and and USA Today polls, the the press only wants to report on the phony WSJ/NBC poll.",1
"""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""",1
"@samanthapetrick Hey Rocco, happy 9th birthday! Sorry I missed the party. I hope you got some ice cream with that #Biden2020 cookie.",0
"I gave a woman named Barbara Res a top N.Y. construction job, when that was unheard of, and now she is nasty. So much for a nice thank you!",1
I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve,1
"""@DanielleBoussel: ""I fully believe in apologies but you have to be wrong""-@realDonaldTrump""",1
"As I celebrate today with friends &amp; family, I am reflecting on the promise those rebels envisioned 243 years ago. America hasn’t lived up to that promise for most people—but we’ve never stopped trying. We must continue in our pursuit until we achieve equality &amp; liberty for all.",0
"The trade deal is a disaster, she was always for it! #DemDebate",1
We need a president who will expand access to health care — not one who does everything he can to tear it away.,0
"We agree @POTUS-""SHELL (Hillary Clinton) SAY ANYTHING &amp; CHANGE NOTHING. ITS TIME TO TURN THE PAGE"" -President Obama",1
"""@YitzySchwartz:  @CNN anyone who hates on Trump hates on America. We are a proud nation lacking a leader. Choose Trump to bring us""",1
"In both clear language and in code, this president has fanned the flames of white supremacy in this nation.",0
The failing @nytimes should be focused on good reporting and the papers financial survival and not with constant hits on Donald Trump!,1
We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clean energy future,0
"I believe this nation can overcome four years of Donald Trump. But if he’s given eight years in the White House, he will forever and fundamentally alter the character of this nation.We can’t let that happen. We have to defeat Donald Trump.",0
"We need to:Build bridges, not walls.Open our arms, not clench our fists.Focus on the ties that bind us together, not tear each other apart.We need to be what we are at our best: One America.",0
Donald Trump is the worst possible person to lead us through this moment.,0
Cant believe Major League Baseball just rejected @PeteRose_14 for the Hall of Fame. Hes paid the price. So ridiculous - let him in!,1
"How can Jeb Bush expect to deal with China, Russia + Iran if he gets caught doing a plant۝ during my speech yesterday in NH?",1
"So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I cant fight back? Wrong!",1
"One year after the tragic massacre in Parkland, we’ve not done nearly enough to ensure this will never happen again. In the last year far too many have died from gun violence. But I have hope. #MSDStrong",0
Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,1
"""@joeoh89: @seanhannity  @realDonaldTrump What happened to The Pledge? Walker quits and slams Trump. Losers proving Pledge was sham.""",1
"New York, we love you. Grateful to first responders who saved lives today. Jill and I are keeping you all in our prayers.",0
"Getting the support of @DanaWhite of UFC means a lot. A total winner, who has done an amazing job. Just ordered his fight to watch tonight!",1
RT @MikeandDawnNY: @chrissyteigen Wow! Trashy gutter mouth woman. You cant hold a candle2 @MELANIATRUMP when it comes2 beauty and eloquenc_,1
"""@paulfincher2 Keep the faith. Elect @realDonaldTrump and there will be no more sanctuary cities. and very few illegals.""",1
"The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad, worst in many years. We do not have leadership that can stop this!",1
"""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe""",1
"""We're America! We don't scare easily... We never bow. We never bend. We never break."" -VP Biden with @timkaine 🇺🇸 🇺🇸 🇺🇸",0
So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!,1
I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain,1
I will be doing the @TodayShow live from New Hampshire at 7am on Monday morning. #TrumpToday,1
